step,phase,total_halted,avg_speed,long_waiting,avg_density
1505,3,3,9.27645283636747,0,0.002371932160421054
1506,3,3,9.274069677518492,0,0.002371932160421054
1507,3,4,9.261411203993946,0,0.002371932160421054
1508,3,4,9.260163650927703,0,0.002371932160421054
1509,3,4,9.260028034331826,0,0.002371932160421054
1510,3,4,9.260020931315168,0,0.002371932160421054
1511,3,4,9.26,0,0.002371932160421054
1512,3,4,9.26,0,0.002371932160421054
1513,3,4,9.26,0,0.002371932160421054
1514,3,4,9.26,0,0.002371932160421054
1515,3,4,9.26,0,0.002371932160421054
1516,3,4,9.26,0,0.002371932160421054
1517,3,4,9.26,0,0.002371932160421054
1518,3,4,9.26,0,0.002371932160421054
1519,3,4,9.26,0,0.002371932160421054
1520,0,2,11.575000000000001,0,0.0012059685359706895
1521,0,2,11.575000000000001,0,0.0012059685359706895
1522,0,2,11.575000000000001,0,0.0012059685359706895
1523,0,2,11.575000000000001,0,0.0012059685359706895
1524,0,2,11.575000000000001,0,0.0012059685359706895
1525,0,2,11.575000000000001,0,0.0012059685359706895
1526,0,2,11.575000000000001,0,0.0012059685359706895
1527,0,2,11.575000000000001,0,0.0012059685359706895
1528,0,2,11.575000000000001,0,0.0012059685359706895
1529,0,2,11.575000000000001,0,0.0012059685359706895
1530,0,2,11.575000000000001,0,0.0012059685359706895
1531,0,2,11.575000000000001,1,0.0012059685359706895
1532,0,2,11.575000000000001,2,0.0012059685359706895
1533,0,2,11.575000000000001,2,0.0012059685359706895
1534,0,2,11.575000000000001,2,0.0012059685359706895
1535,0,2,11.575000000000001,2,0.0012059685359706895
1536,0,3,8.439362500000001,2,0.0059498328568127964
1537,0,2,9.408198308793612,2,0.007134834543764423
1538,0,2,8.416731739469206,2,0.00832176501723385
1539,0,2,9.121639564231222,2,0.00832176501723385
1540,1,0,11.634342022443166,0,0.007115796481263161
1541,1,0,11.828342578853443,0,0.007115796481263162
1542,1,0,12.156504905431083,0,0.007115796481263162
1543,1,0,12.670697396060001,0,0.007115796481263162
1544,1,0,13.167302868996133,0,0.007115796481263162
1545,1,0,12.64718455192448,0,0.007115796481263162
1546,1,0,11.676637584154951,0,0.007115796481263162
1547,1,0,10.543950041515076,0,0.006509779949132165
1548,1,0,8.101280084221958,0,0.006509779949132165
1549,1,1,7.461863640525832,0,0.005316784947371434
1550,1,4,6.658432805205547,0,0.005316784947371434
1551,1,5,6.491121735179253,0,0.004737799792550804
1552,1,6,6.524145199691091,0,0.004137847788711111
1553,1,6,6.947663698721175,0,0.0035378957848714184
1554,1,6,6.945175732298588,0,0.0035378957848714184
1555,1,6,6.9450178563939025,0,0.0035378957848714184
1556,1,6,6.945008708428449,0,0.0035378957848714184
1557,1,6,6.945,0,0.0035378957848714184
1558,1,6,6.945,0,0.0035378957848714184
1559,1,6,6.945,0,0.0035378957848714184
1560,2,4,9.26,0,0.0023319272489007287
1561,2,4,9.26,0,0.0023319272489007287
1562,2,4,9.26,0,0.0023319272489007287
1563,2,4,9.26,0,0.0023319272489007287
1564,2,4,9.26,0,0.0023319272489007287
1565,2,4,9.26,0,0.0023319272489007287
1566,2,4,9.26,0,0.0023319272489007287
1567,2,4,9.26,0,0.0023319272489007287
1568,2,4,9.26,0,0.0023319272489007287
1569,2,4,9.26,0,0.0023319272489007287
1570,2,4,9.26,0,0.0023319272489007287
1571,2,4,9.26,0,0.0023319272489007287
1572,2,4,9.26,0,0.0023319272489007287
1573,2,4,9.26,0,0.0023319272489007287
1574,2,4,9.26,0,0.0023319272489007287
1575,2,4,9.26,0,0.0023319272489007287
1576,2,4,9.26,0,0.0023319272489007287
1577,2,4,9.26,0,0.0023319272489007287
1578,2,4,9.26,0,0.0023319272489007287
1579,2,4,9.26,3,0.0023319272489007287
1580,3,2,11.575000000000001,2,0.0011659636244503644
1581,3,2,11.575000000000001,2,0.0011659636244503644
1582,3,2,11.575000000000001,2,0.0011659636244503644
1583,3,2,11.575000000000001,2,0.0011659636244503644
1584,3,2,9.264554166666668,2,0.005928866007793735
1585,3,2,10.042835353695635,2,0.007694781636083792
1586,3,2,10.618466464870798,2,0.008281760105713526
1587,3,2,10.822879243344595,2,0.008281760105713526
1588,3,2,10.638773178255162,2,0.008281760105713526
1589,3,2,11.207904839921985,2,0.008281760105713526
1590,3,2,11.865767071985388,2,0.008281760105713526
1591,3,2,12.54885496419596,2,0.008281760105713526
1592,3,2,12.459764183937352,2,0.008281760105713526
1593,3,2,11.29534863257436,2,0.008281760105713526
1594,3,2,9.962627843911251,2,0.008281760105713526
1595,3,2,9.78401587572873,2,0.007075791569742835
1596,3,5,8.379274091402142,2,0.007075791569742835
1597,3,5,7.896293976758315,2,0.005909827945292472
1598,3,5,7.350096879017598,2,0.0053308427904718405
1599,3,5,7.0593656161550165,2,0.004743864320842108
1600,0,6,7.827048595916197,0,0.006595854300464118
1601,0,4,8.261552300206366,0,0.006595854300464118
1602,0,4,9.144112486735501,0,0.007195806304303811
1603,0,4,10.59766575542926,0,0.0060298426798534475
1604,0,4,10.80399941540655,0,0.0060298426798534475
1605,0,4,10.99936710862436,0,0.0060298426798534475
1606,0,4,11.12061616715148,0,0.0060298426798534475
1607,0,4,11.01351817000147,0,0.0060298426798534475
1608,0,4,10.722119365038031,0,0.0060298426798534475
1609,0,4,10.416877118293575,0,0.0060298426798534475
1610,0,4,10.619411923105998,0,0.005423826147722449
1611,0,4,10.210208159778901,0,0.005423826147722449
1612,0,4,10.462891444096808,0,0.004823874143882757
1613,0,5,10.261247401348976,0,0.004823874143882757
1614,0,5,10.061876052816752,0,0.004823874143882757
1615,0,5,9.93032614443655,0,0.004823874143882757
1616,0,6,9.776304026062093,0,0.004823874143882757
1617,0,6,9.607122065893895,0,0.004823874143882757
1618,0,7,9.477455827180176,0,0.004823874143882757
1619,0,7,9.35698513478426,0,0.004823874143882757
1620,1,5,9.265992471134394,0,0.0036179056079120677
1621,1,4,9.358926513319725,0,0.0036179056079120677
1622,1,4,9.480639123488292,0,0.0036179056079120677
1623,1,4,9.580209472718279,0,0.0036179056079120677
1624,1,4,9.708600873650342,0,0.0036179056079120677
1625,1,4,11.575007864229159,1,0.002411937071941379
1626,1,4,11.575000000000001,1,0.002411937071941379
1627,1,4,11.575000000000001,1,0.002411937071941379
1628,1,4,11.575000000000001,1,0.002411937071941379
1629,1,4,11.575000000000001,2,0.002411937071941379
1630,1,4,11.575000000000001,2,0.002411937071941379
1631,1,4,11.575000000000001,2,0.002411937071941379
1632,1,4,8.545258333333335,2,0.006555849388943794
1633,1,4,7.684348234764901,2,0.008927781549364846
1634,1,4,8.555064357692745,2,0.00952773355320454
1635,1,4,9.657307792352368,2,0.00952773355320454
1636,1,4,10.719285486233678,2,0.00952773355320454
1637,1,4,11.010592594129667,2,0.00952773355320454
1638,1,4,11.142038139074577,2,0.00952773355320454
1639,1,4,10.939700973400889,2,0.00952773355320454
1640,2,2,11.571107196963306,0,0.008321765017233852
1641,2,0,11.436869486484428,0,0.008321765017233852
1642,2,0,10.779494076204493,0,0.008321765017233852
1643,2,0,9.21717177969619,0,0.008321765017233852
1644,2,0,7.067631559577449,0,0.008321765017233852
1645,2,1,7.632694492832331,0,0.0053438163246818
1646,2,3,6.835522697994921,0,0.0053438163246818
1647,2,3,6.450954943669129,0,0.004743864320842108
1648,2,5,6.327848585973483,0,0.004743864320842108
1649,2,5,7.3161491061233805,0,0.0035378957848714184
1650,2,6,6.94879050144232,0,0.0035378957848714184
1651,2,6,6.94621627465386,0,0.0035378957848714184
1652,2,6,6.945175149959329,0,0.0035378957848714184
1653,2,6,6.945124268224387,0,0.0035378957848714184
1654,2,6,6.945,0,0.0035378957848714184
1655,2,6,6.945,0,0.0035378957848714184
1656,2,6,6.945,0,0.0035378957848714184
1657,2,6,6.945,0,0.0035378957848714184
1658,2,6,6.945,0,0.0035378957848714184
1659,2,6,6.945,0,0.0035378957848714184
1660,3,4,9.26,0,0.002371932160421054
1661,3,4,9.26,0,0.002371932160421054
1662,3,4,9.26,0,0.002371932160421054
1663,3,4,9.26,0,0.002371932160421054
1664,3,4,9.26,0,0.002371932160421054
1665,3,4,9.26,0,0.002371932160421054
1666,3,4,9.26,0,0.002371932160421054
1667,3,4,9.26,0,0.002371932160421054
1668,3,4,9.26,0,0.002371932160421054
1669,3,4,9.26,0,0.002371932160421054
1670,3,4,9.26,0,0.002371932160421054
1671,3,4,9.26,0,0.002371932160421054
1672,3,4,9.26,0,0.002371932160421054
1673,3,4,9.26,0,0.002371932160421054
1674,3,4,9.26,0,0.002371932160421054
1675,3,4,9.26,2,0.002371932160421054
1676,3,4,9.26,2,0.002371932160421054
1677,3,4,9.26,3,0.002371932160421054
1678,3,4,9.26,3,0.002371932160421054
1679,3,4,9.26,4,0.002371932160421054
1680,0,2,9.7661625,2,0.005968870919314059
1681,0,2,8.78545359376565,2,0.00952773355320454
1682,0,2,9.55268853847592,2,0.00952773355320454
1683,0,2,9.439756002650734,2,0.011333654093014922
1684,0,2,9.824608157873612,2,0.011333654093014922
1685,0,2,9.99928675935839,2,0.011333654093014922
1686,0,2,10.33355839178437,2,0.01193967062514592
1687,0,2,10.6792819940416,2,0.01193967062514592
1688,0,2,10.894631958303158,2,0.01193967062514592
1689,0,2,11.015952357739295,2,0.01193967062514592
1690,0,2,10.751056003361898,2,0.01193967062514592
1691,0,2,10.13688251438055,2,0.011360685470325288
1692,0,2,9.768430121349452,2,0.010760733466485595
1693,0,4,8.320324495353445,2,0.010173754996855862
1694,0,5,9.211214963233184,2,0.008401774840274502
1695,0,6,8.684893763104293,2,0.008401774840274502
1696,0,7,8.065276756215434,2,0.008401774840274502
1697,0,8,7.366607973797209,2,0.008401774840274502
1698,0,8,6.811818319652633,2,0.008401774840274502
1699,0,10,6.801019464721918,2,0.0077957583081435045
1700,1,9,6.482414237463375,0,0.006589789772172814
1701,1,8,7.070470276622107,0,0.0059898377683331215
1702,1,6,7.271064011278394,0,0.0059898377683331215
1703,1,6,7.280511536136334,0,0.004783869232362433
1704,1,6,7.457692923739309,0,0.004783869232362433
1705,1,6,7.634290652940834,0,0.004783869232362433
1706,1,6,7.8045955948953925,0,0.004783869232362433
1707,1,6,9.26,0,0.003577900696391743
1708,1,6,9.26,0,0.003577900696391743
1709,1,6,9.26,0,0.003577900696391743
1710,1,6,9.26,0,0.003577900696391743
1711,1,6,9.26,0,0.003577900696391743
1712,1,6,9.26,0,0.003577900696391743
1713,1,6,9.26,0,0.003577900696391743
1714,1,6,9.26,0,0.003577900696391743
1715,1,6,9.26,0,0.003577900696391743
1716,1,6,9.26,0,0.003577900696391743
1717,1,6,9.26,0,0.003577900696391743
1718,1,6,9.26,0,0.003577900696391743
1719,1,6,9.26,0,0.003577900696391743
1720,2,4,9.26,0,0.002371932160421054
1721,2,2,9.408426540340297,0,0.002371932160421054
1722,2,2,9.581862464917359,0,0.002371932160421054
1723,2,2,9.73325826094253,0,0.002371932160421054
1724,2,2,11.575000000000001,0,0.0011659636244503644
1725,2,2,11.575000000000001,1,0.0011659636244503644
1726,2,2,11.575000000000001,1,0.0011659636244503644
1727,2,2,11.575000000000001,1,0.0011659636244503644
1728,2,2,6.2152416666666666,2,0.005901834630483368
1729,2,2,6.968762575576618,2,0.007681808101873833
1730,2,2,7.446831130973071,2,0.008281760105713526
1731,2,2,8.857158449971584,2,0.008281760105713526
1732,2,2,9.54781044616106,2,0.008281760105713526
1733,2,2,9.878522597808265,2,0.008281760105713526
1734,2,2,10.9435782251974,2,0.008281760105713526
1735,2,2,11.53992289985296,2,0.008281760105713526
1736,2,2,11.901417294694504,2,0.008281760105713526
1737,2,2,12.15123089728411,2,0.008281760105713526
1738,2,2,11.805903667007582,2,0.008281760105713526
1739,2,2,10.432335197482177,2,0.008281760105713526
1740,3,0,9.74809318696502,0,0.005949832856812797
1741,3,0,8.365030569407615,0,0.004743864320842108
1742,3,0,7.085285445478824,0,0.004743864320842108
1743,3,1,7.148887497823616,0,0.004156885851212373
1744,3,3,7.4469969834795515,0,0.003577900696391743
1745,3,4,7.1269007116076395,0,0.003577900696391743
1746,3,5,6.999752836197388,0,0.003577900696391743
1747,3,6,6.946872278545997,0,0.003577900696391743
1748,3,6,6.9457015616206315,0,0.003577900696391743
1749,3,6,6.945017518419966,0,0.003577900696391743
1750,3,6,6.945015537802896,0,0.003577900696391743
1751,3,6,6.945008999902044,0,0.003577900696391743
1752,3,6,6.945,0,0.003577900696391743
1753,3,6,6.945,0,0.003577900696391743
1754,3,6,6.945,0,0.003577900696391743
1755,3,6,6.945,0,0.003577900696391743
1756,3,6,6.945,0,0.003577900696391743
1757,3,6,6.945,0,0.003577900696391743
1758,3,6,6.945,0,0.003577900696391743
1759,3,6,6.945,0,0.003577900696391743
1760,0,4,9.26,0,0.0024119370719413785
1761,0,4,9.26,0,0.0024119370719413785
1762,0,4,9.26,0,0.0024119370719413785
1763,0,4,9.26,0,0.0024119370719413785
1764,0,4,9.26,0,0.0024119370719413785
1765,0,4,9.26,0,0.0024119370719413785
1766,0,4,9.26,0,0.0024119370719413785
1767,0,4,9.26,0,0.0024119370719413785
1768,0,4,9.26,0,0.0024119370719413785
1769,0,4,9.26,0,0.0024119370719413785
1770,0,4,9.26,0,0.0024119370719413785
1771,0,4,9.26,0,0.0024119370719413785
1772,0,4,9.26,1,0.0024119370719413785
1773,0,4,9.26,2,0.0024119370719413785
1774,0,4,9.26,2,0.0024119370719413785
1775,0,4,9.26,3,0.0024119370719413785
1776,0,4,4.5356125,4,0.00774277986241322
1777,0,4,6.091321947890683,4,0.008948748398383909
1778,0,4,7.850295518281148,4,0.00952773355320454
1779,0,4,8.75948202304008,4,0.00952773355320454
1780,1,2,10.111572760319687,2,0.008321765017233852
1781,1,2,11.014990390862986,2,0.008321765017233852
1782,1,2,11.825708066556354,2,0.008321765017233852
1783,1,2,11.977073680586544,2,0.008321765017233852
1784,1,2,11.953089117160198,2,0.008321765017233852
1785,1,2,11.712495083643496,2,0.008321765017233852
1786,1,2,11.238209902820413,2,0.008321765017233852
1787,1,2,9.793219715257582,2,0.007715748485102854
1788,1,2,8.130959907562557,2,0.007715748485102854
1789,1,4,7.762028953455708,2,0.006536811326442532
1790,1,5,8.20841322465871,2,0.004743864320842108
1791,1,6,7.607532817765754,2,0.004743864320842108
1792,1,6,7.052194287330889,2,0.004743864320842108
1793,1,8,6.95625457938691,2,0.004743864320842108
1794,1,8,6.951435330831963,2,0.004743864320842108
1795,1,8,6.947226605565425,2,0.004743864320842108
1796,1,8,6.945709287200195,2,0.004743864320842108
1797,1,8,6.945169943071316,2,0.004743864320842108
1798,1,8,6.945037496424903,2,0.004743864320842108
1799,1,8,6.945,2,0.004743864320842108
1800,2,6,5.570445833333333,0,0.005349880852973103
1801,2,4,5.33308605162438,0,0.0059558973851041
1802,2,4,5.777265754342591,0,0.006555849388943794
1803,2,4,6.186732620568621,0,0.006555849388943793
1804,2,4,6.480664177847108,0,0.0059498328568127964
1805,2,4,6.858784214148984,0,0.005949832856812797
1806,2,4,6.827825588565605,0,0.005949832856812797
1807,2,4,6.914159784849988,0,0.005949832856812797
1808,2,4,6.971088431506886,0,0.005949832856812797
1809,2,4,7.346689257715521,0,0.005949832856812797
1810,2,4,7.638900762317874,0,0.005949832856812797
1811,2,4,7.651520357341833,0,0.005949832856812797
1812,2,4,7.600929350389184,0,0.005949832856812797
1813,2,4,7.666343908359931,0,0.005349880852973103
1814,2,4,7.456598320082738,0,0.005349880852973103
1815,2,4,6.918640092963707,0,0.005349880852973103
1816,2,5,7.843433030222468,0,0.0035378957848714184
1817,2,5,7.920041049781407,0,0.0035378957848714184
1818,2,5,7.879964843277366,1,0.0035378957848714184
1819,2,5,7.629897035269617,1,0.0035378957848714184
1820,3,3,9.701379496678795,2,0.002371932160421054
1821,3,3,9.480254295123826,2,0.002371932160421054
1822,3,4,9.261338089299487,2,0.002371932160421054
1823,3,4,9.26037922449259,2,0.002371932160421054
1824,3,5,7.461519957946031,2,0.006515844477423468
1825,3,4,8.557873014401638,2,0.008302726954732588
1826,3,4,8.406124844955942,2,0.009487728641684215
1827,3,4,9.28945115157434,2,0.009487728641684215
1828,3,4,9.832694816465816,2,0.009487728641684215
1829,3,4,10.017595671250618,2,0.009487728641684215
1830,3,4,9.992685464015386,2,0.009487728641684215
1831,3,4,10.356703736332578,2,0.009487728641684215
1832,3,4,10.462875943730245,2,0.009487728641684215
1833,3,4,9.856027271342693,2,0.009487728641684215
1834,3,4,9.304250088525913,2,0.009487728641684215
1835,3,5,8.554476606957833,2,0.00890075017205448
1836,3,5,7.4368597839454145,2,0.00890075017205448
1837,3,6,6.619059401244216,2,0.00832176501723385
1838,3,7,7.729886476461355,2,0.0065288180116334265
1839,3,8,7.343213417658929,2,0.0065288180116334265
1840,0,6,6.248813122578887,0,0.005362854387183063
1841,0,6,6.0835577264454725,0,0.005362854387183063
1842,0,7,6.356665272701389,0,0.005362854387183063
1843,0,7,8.102685355240554,0,0.004196890762732698
1844,0,7,8.102512229576329,0,0.004196890762732698
1845,0,7,8.102500000000001,1,0.004196890762732698
1846,0,7,8.102500000000001,1,0.004196890762732698
1847,0,7,8.102500000000001,1,0.004196890762732698
1848,0,7,8.102500000000001,1,0.004196890762732698
1849,0,7,8.102500000000001,1,0.004196890762732698
1850,0,7,8.102500000000001,1,0.004196890762732698
1851,0,7,8.102500000000001,2,0.004196890762732698
1852,0,7,8.102500000000001,2,0.004196890762732698
1853,0,7,8.102500000000001,2,0.004196890762732698
1854,0,7,8.102500000000001,2,0.004196890762732698
1855,0,7,8.102500000000001,2,0.004196890762732698
1856,0,7,8.102500000000001,2,0.004196890762732698
1857,0,7,8.102500000000001,2,0.004196890762732698
1858,0,7,8.102500000000001,2,0.004196890762732698
1859,0,7,8.102500000000001,2,0.004196890762732698
1860,1,5,8.159728979305365,0,0.004196890762732698
1861,1,3,8.2097270526208,0,0.002990922226762009
1862,1,3,8.300971711918217,0,0.002990922226762009
1863,1,3,8.430216531213325,0,0.002990922226762009
1864,1,3,8.672104516106705,0,0.002990922226762009
1865,1,3,9.617496399752563,0,0.0023909702229223165
1866,1,3,10.4175,0,0.0017849536907913197
1867,1,3,10.4175,1,0.0017849536907913197
1868,1,3,10.4175,1,0.0017849536907913197
1869,1,3,10.4175,1,0.0017849536907913197
1870,1,3,10.4175,2,0.0017849536907913197
1871,1,3,10.4175,3,0.0017849536907913197
1872,1,3,8.988674999999999,3,0.0065288180116334265
1873,1,3,9.2088748929888,3,0.008900750172054482
1874,1,3,9.442411028695188,3,0.00890075017205448
1875,1,3,10.271258092519133,3,0.00890075017205448
1876,1,3,10.49225914545817,3,0.00890075017205448
1877,1,3,11.200420464072366,3,0.008900750172054482
1878,1,3,11.336708631510833,3,0.008900750172054482
1879,1,3,11.742777072383385,3,0.008900750172054482
1880,2,1,12.406979695900624,1,0.007694781636083792
1881,2,1,12.218016339895017,1,0.007694781636083792
1882,2,1,11.146825134735247,1,0.007694781636083792
1883,2,1,10.169184059200632,1,0.007115796481263162
1884,2,1,10.501722973345169,1,0.004716832943531741
1885,2,1,8.59837928872976,1,0.004716832943531741
1886,2,3,7.288486496629993,1,0.004716832943531741
1887,2,4,6.5936391880226415,1,0.004716832943531741
1888,2,5,6.968143497664987,1,0.004116880939692049
1889,2,7,6.951589155526537,1,0.004116880939692049
1890,2,7,6.9481728514808205,1,0.004116880939692049
1891,2,7,6.945627752765641,1,0.004116880939692049
1892,2,7,6.945183363985923,1,0.004116880939692049
1893,2,7,6.945025715619695,1,0.004116880939692049
1894,2,7,6.945,1,0.004116880939692049
1895,2,7,6.945,1,0.004116880939692049
1896,2,7,6.945,1,0.004116880939692049
1897,2,7,6.945,1,0.004116880939692049
1898,2,7,6.945,1,0.004116880939692049
1899,2,7,6.945,1,0.004116880939692049
1900,3,5,8.1025084717035,0,0.0029509173152416843
1901,3,4,8.194081368160637,0,0.0029509173152416843
1902,3,4,8.40025653772472,0,0.0029509173152416843
1903,3,4,9.26,0,0.002371932160421054
1904,3,4,9.26,0,0.002371932160421054
1905,3,4,9.26,0,0.002371932160421054
1906,3,4,9.26,0,0.002371932160421054
1907,3,4,9.26,0,0.002371932160421054
1908,3,4,9.26,0,0.002371932160421054
1909,3,4,9.26,0,0.002371932160421054
1910,3,4,9.26,0,0.002371932160421054
1911,3,4,9.26,0,0.002371932160421054
1912,3,4,9.26,0,0.002371932160421054
1913,3,4,9.26,0,0.002371932160421054
1914,3,4,9.26,0,0.002371932160421054
1915,3,4,9.26,2,0.002371932160421054
1916,3,4,9.26,2,0.002371932160421054
1917,3,4,9.26,3,0.002371932160421054
1918,3,4,9.26,4,0.002371932160421054
1919,3,4,9.26,4,0.002371932160421054
1920,0,2,7.636095833333333,2,0.0059498328568127964
1921,0,2,8.4165669899858,2,0.00832176501723385
1922,0,2,8.937696628722946,2,0.00952773355320454
1923,0,2,9.106212596561981,2,0.011339718621306227
1924,0,2,9.400632245210199,2,0.011339718621306227
1925,0,2,9.397287775541125,2,0.011339718621306227
1926,0,2,9.935980183359765,2,0.011339718621306227
1927,0,2,10.594866649046015,2,0.01193967062514592
1928,0,2,10.775624386768149,2,0.01193967062514592
1929,0,2,10.667371838936988,2,0.01193967062514592
1930,0,2,10.948681312166174,2,0.011352692155516186
1931,0,2,10.678886664902976,2,0.010773707000695553
1932,0,2,9.937691759192552,2,0.01018672853106582
1933,0,3,9.437050274092348,2,0.009001726844114195
1934,0,3,8.63455271524152,2,0.009001726844114195
1935,0,5,7.936643450027671,2,0.009001726844114195
1936,0,7,7.238091386461147,2,0.009001726844114195
1937,0,7,7.137882282391647,2,0.008401774840274502
1938,0,9,6.854572324955503,2,0.008401774840274502
1939,0,9,6.65889136990231,2,0.008401774840274502
1940,1,9,6.9702325043057165,0,0.006595854300464118
1941,1,7,6.774617327980206,0,0.006595854300464118
1942,1,6,7.273468051237638,0,0.0059898377683331215
1943,1,6,7.46985138231283,0,0.0059898377683331215
1944,1,6,7.383395311538556,0,0.004783869232362433
1945,1,6,7.657606372023271,0,0.004783869232362433
1946,1,6,8.576122726655932,0,0.00418391722852274
1947,1,6,8.593679143010666,0,0.00418391722852274
1948,1,6,9.26,0,0.003577900696391743
1949,1,6,9.26,0,0.003577900696391743
1950,1,6,9.26,0,0.003577900696391743
1951,1,6,9.26,0,0.003577900696391743
1952,1,6,9.26,0,0.003577900696391743
1953,1,6,9.26,0,0.003577900696391743
1954,1,6,9.26,0,0.003577900696391743
1955,1,6,9.26,0,0.003577900696391743
1956,1,6,9.26,0,0.003577900696391743
1957,1,6,9.26,0,0.003577900696391743
1958,1,6,9.26,0,0.003577900696391743
1959,1,6,9.26,0,0.003577900696391743
1960,2,4,9.26,0,0.002371932160421054
1961,2,2,9.390920855023275,0,0.002371932160421054
1962,2,2,9.576485020140847,0,0.002371932160421054
1963,2,2,9.776070279767415,0,0.002371932160421054
1964,2,2,10.787110674560148,1,0.001765915628290057
1965,2,2,10.819354752880173,1,0.001765915628290057
1966,2,2,11.575000000000001,1,0.0011659636244503644
1967,2,2,11.575000000000001,2,0.0011659636244503644
1968,2,2,6.649529166666667,2,0.007702774950892896
1969,2,2,7.9055123478990845,2,0.008281760105713526
1970,2,2,8.659193499149966,2,0.008281760105713526
1971,2,2,9.64679012072122,2,0.008281760105713526
1972,2,2,10.569113936832371,2,0.008281760105713526
1973,2,2,11.157573359663594,2,0.008281760105713526
1974,2,2,11.775703382167139,2,0.008281760105713526
1975,2,2,12.138864903406327,2,0.008281760105713526
1976,2,2,12.495227814277092,2,0.008281760105713526
1977,2,2,12.181710717012036,2,0.008281760105713526
1978,2,2,10.878836234636173,2,0.008281760105713526
1979,2,2,9.836464078885493,2,0.006496806414922206
1980,3,0,8.466318370441199,0,0.0053308427904718405
1981,3,2,6.547811872395907,0,0.0053308427904718405
1982,3,3,7.732671766492522,0,0.0035378957848714184
1983,3,4,9.264859638332863,0,0.002371932160421054
1984,3,4,9.261335445511671,0,0.002371932160421054
1985,3,4,9.260086403781916,0,0.002371932160421054
1986,3,4,9.26,0,0.002371932160421054
1987,3,4,9.26,0,0.002371932160421054
1988,3,4,9.26,0,0.002371932160421054
1989,3,4,9.26000856274792,0,0.002371932160421054
1990,3,4,9.26,0,0.002371932160421054
1991,3,4,9.26,0,0.002371932160421054
1992,3,4,9.26,0,0.002371932160421054
1993,3,4,9.26,0,0.002371932160421054
1994,3,4,9.26,0,0.002371932160421054
1995,3,4,9.26,0,0.002371932160421054
1996,3,4,9.26,0,0.002371932160421054
1997,3,4,9.26,0,0.002371932160421054
1998,3,4,9.26,0,0.002371932160421054
1999,3,4,9.26,0,0.002371932160421054
2000,0,2,9.964891666666666,0,0.0036179056079120677
2001,0,2,10.138486133233537,0,0.0036179056079120677
2002,0,2,10.134692916532831,0,0.0042239221400430646
2003,0,2,9.530802436071161,0,0.004823874143882757
2004,0,2,10.582908277332379,0,0.004823874143882758
2005,0,2,11.06015093017262,0,0.004823874143882758
2006,0,2,11.22120711047127,0,0.004823874143882758
2007,0,2,11.425022407795145,0,0.004823874143882758
2008,0,2,11.622458858208224,0,0.004823874143882758
2009,0,2,11.80960657198547,0,0.004823874143882758
2010,0,2,11.917325648161864,1,0.004823874143882758
2011,0,2,11.276609332178955,1,0.004823874143882757
2012,0,2,11.639099151188693,2,0.0042178576117517606
2013,0,2,11.46613211420316,2,0.0042178576117517606
2014,0,2,11.07944610369615,2,0.0042178576117517606
2015,0,2,10.40067420770424,2,0.0042178576117517606
2016,0,3,6.666179976344954,2,0.008940755083574807
2017,0,4,7.497555865610891,2,0.00952773355320454
2018,0,4,6.9637081737623925,2,0.01073370208917523
2019,0,5,7.787757904184601,2,0.01073370208917523
2020,1,3,8.73885110279541,0,0.00952773355320454
2021,1,1,10.004304303335687,0,0.00952773355320454
2022,1,2,10.744925677643444,0,0.00952773355320454
2023,1,2,11.54160806775721,0,0.00952773355320454
2024,1,2,11.920403124350536,0,0.00952773355320454
2025,1,2,12.467429209673613,0,0.008321765017233852
2026,1,2,11.226727137584469,0,0.008321765017233852
2027,1,2,9.339028265926418,0,0.008321765017233852
2028,1,2,7.4615316196101205,0,0.007734786547604118
2029,1,3,7.164454827864596,0,0.005949832856812797
2030,1,6,7.009878094503169,0,0.0053438163246818
2031,1,7,6.637217828460599,0,0.0053438163246818
2032,1,8,6.947933231502504,0,0.004743864320842108
2033,1,8,6.946411702726487,0,0.004743864320842108
2034,1,8,6.945769263077913,0,0.004743864320842108
2035,1,8,6.945307011570104,0,0.004743864320842108
2036,1,8,6.945012904019759,0,0.004743864320842108
2037,1,8,6.9450126889975765,0,0.004743864320842108
2038,1,8,6.945,0,0.004743864320842108
2039,1,8,6.945,0,0.004743864320842108
2040,2,6,7.019732497043442,0,0.004743864320842108
2041,2,4,7.039990513576888,0,0.0035378957848714184
2042,2,4,7.187202909022073,0,0.0035378957848714184
2043,2,4,7.351536313715109,0,0.0035378957848714184
2044,2,4,7.510568128395049,0,0.0035378957848714184
2045,2,4,9.26,0,0.0023319272489007287
2046,2,4,9.26,0,0.0023319272489007287
2047,2,4,9.26,0,0.0023319272489007287
2048,2,4,9.26,0,0.0023319272489007287
2049,2,4,9.26,0,0.0023319272489007287
2050,2,4,9.26,0,0.0023319272489007287
2051,2,4,9.26,0,0.0023319272489007287
2052,2,4,9.26,0,0.0023319272489007287
2053,2,4,9.26,0,0.0023319272489007287
2054,2,4,9.26,0,0.0023319272489007287
2055,2,4,9.26,0,0.0023319272489007287
2056,2,4,9.26,0,0.0023319272489007287
2057,2,4,9.26,0,0.0023319272489007287
2058,2,4,9.26,1,0.0023319272489007287
2059,2,4,9.26,2,0.0023319272489007287
2060,3,2,11.575000000000001,1,0.0011659636244503644
